CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Domain Name,Parent,Customer priority,Income Level,Education Category,Full Name,Birth Year
16116,Mr.,Begoña,Hurtado,06-Jun-68,S,M,begoña0@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Begoña Hurtado,1968
14065,Mr.,Samuel,Diaz,27-Jul-63,S,M,samuel21@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Samuel Diaz,1963
15123,Mr.,Sergio,Lopez,26-Sep-75,S,M,sergio17@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Sergio Lopez,1975
16608,Mr.,Ricky,Martin,13-Dec-75,S,M,ricky0@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Ricky Martin,1975
16606,Mr.,Ricky,Blanco,09-Nov-76,S,M,ricky16@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Ricky Blanco,1976
17009,Mr.,Wyatt,Butler,26-Oct-68,S,M,wyatt64@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Wyatt Butler,1968
11986,Mr.,Max,Alvarez,24-Jul-63,S,M,max5@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Max Alvarez,1963
11005,Mr.,Julio,Ruiz,05-Aug-65,S,M,julio1@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Julio Ruiz,1965
11915,Mr.,Philip,Carlson,16-Mar-68,S,M,philip17@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Philip Carlson,1968
11917,Mr.,Roy,Sanz,22-Oct-65,S,M,roy40@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Roy Sanz,1965
20705,Mr.,Kevin,Roberts,02-Sep-68,M,M,kevin41@adventure-works.com,70000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Mr. Kevin Roberts,1968
20709,Mr.,Samuel,Evans,12-Jun-63,M,M,samuel31@adventure-works.com,70000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Mr. Samuel Evans,1963
22952,Mr.,Luke,Baker,09-May-63,M,M,luke39@adventure-works.com,70000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Mr. Luke Baker,1963
21880,Mr.,Marc,Gomez,20-Aug-74,M,M,marc4@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Marc Gomez,1974
21993,Mr.,Craig,Sanz,20-Sep-64,M,M,craig19@adventure-works.com,70000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Mr. Craig Sanz,1964
22296,Mr.,Benjamin,Johnson,23-Mar-68,M,M,benjamin47@adventure-works.com,70000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Mr. Benjamin Johnson,1968
18271,Mr.,Darrell,Yuan,18-Jun-63,M,M,darrell15@adventure-works.com,70000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Mr. Darrell Yuan,1963
18190,Mr.,Danny,Diaz,21-Aug-75,M,M,danny3@adventure-works.com,70000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Mr. Danny Diaz,1975
18195,Mr.,Walter,Sanz,20-Aug-74,M,M,walter13@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Walter Sanz,1974
18716,Mr.,Seth,Campbell,01-Aug-68,M,M,seth43@adventure-works.com,70000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Mr. Seth Campbell,1968
17625,Mr.,Mason,Allen,13-Jun-63,M,M,mason38@adventure-works.com,70000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Mr. Mason Allen,1963
20237,Mr.,Hunter,Yang,19-Feb-63,M,M,hunter22@adventure-works.com,70000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Mr. Hunter Yang,1963
27968,Mr.,Roger,Xu,06-Jun-76,M,M,roger32@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Roger Xu,1976
28925,Mr.,Warren,Lu,03-Apr-76,M,M,warren27@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Warren Lu,1976
28932,Mr.,Marshall,Ashe,27-Aug-74,M,M,marshall42@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Marshall Ashe,1974
28934,Mr.,Ricardo,Nara,04-Oct-74,M,M,ricardo16@adventure-works.com,70000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Mr. Ricardo Nara,1974
24380,Mr.,Maurice,Yuan,13-Oct-65,M,M,maurice7@adventure-works.com,70000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Mr. Maurice Yuan,1965
24895,Mr.,Dalton,Henderson,10-Nov-74,M,M,dalton50@adventure-works.com,70000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Mr. Dalton Henderson,1974
23640,Mr.,Bruce,Jiménez,08-Jan-75,M,M,bruce28@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Bruce Jiménez,1975
26428,Mr.,Colin,Ma,22-Nov-76,M,M,colin17@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Colin Ma,1976
25983,Mr.,Jack,Alexander,22-Aug-63,M,M,jack19@adventure-works.com,70000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Mr. Jack Alexander,1963
26145,Mr.,Calvin,Shen,13-Oct-65,M,M,calvin2@adventure-works.com,70000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Mr. Calvin Shen,1965
15228,Mr.,Jermaine,Raman,02-Nov-63,M,M,jermaine10@adventure-works.com,70000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Mr. Jermaine Raman,1963
13616,Mr.,Cole,Ramirez,27-Mar-76,M,M,cole9@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Cole Ramirez,1976
13617,Mr.,Gerald,Suri,17-Mar-76,M,M,gerald29@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Gerald Suri,1976
13619,Mr.,Arturo,Xu,11-May-76,M,M,arturo13@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Arturo Xu,1976
16607,Mr.,Logan,Gonzales,27-Aug-75,M,M,logan18@adventure-works.com,70000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Mr. Logan Gonzales,1975
16680,Mr.,Carlos,Edwards,16-Mar-63,M,M,carlos27@adventure-works.com,70000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Mr. Carlos Edwards,1963
11104,Mr.,Edgar,Sara,11-Mar-64,M,M,edgar11@adventure-works.com,70000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Mr. Edgar Sara,1964
23171,Mr.,Ethan,Griffin,28-Dec-67,M,M,ethan17@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Ethan Griffin,1967
19147,Mr.,Edward,Thomas,12-Mar-64,M,M,edward33@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Edward Thomas,1964
19477,Mr.,Lance,Rubio,22-Aug-66,M,M,lance21@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Lance Rubio,1966
19339,Mr.,Lance,Gomez,23-Jun-66,M,M,lance1@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Lance Gomez,1966
19341,Mr.,Clarence,Huang,24-Aug-66,M,M,clarence1@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Clarence Huang,1966
27797,Mr.,Melvin,Deng,02-Jul-66,M,M,melvin1@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Melvin Deng,1966
27798,Mr.,Brandon,Bryant,11-May-66,M,M,brandon15@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Brandon Bryant,1966
26616,Mr.,Colin,Goel,18-Mar-60,M,M,colin42@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Colin Goel,1960
26542,Mr.,Jamie,Torres,25-Mar-78,M,M,jamie34@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Jamie Torres,1978
29347,Mr.,Jonathan,Edwards,15-Aug-65,M,M,jonathan31@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Jonathan Edwards,1965
29388,Mr.,Calvin,Kumar,23-Apr-66,M,M,calvin8@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Calvin Kumar,1966
29389,Mr.,Thomas,Phillips,18-Feb-66,M,M,thomas43@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Thomas Phillips,1966
23389,Mr.,Jack,Perry,25-Sep-60,M,M,jack8@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Jack Perry,1960
24091,Mr.,Dwayne,Munoz,03-Jul-66,M,M,dwayne6@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Dwayne Munoz,1966
23922,Mr.,Cody,Richardson,18-Jul-66,M,M,cody10@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Cody Richardson,1966
25090,Mr.,Ivan,Sara,02-Jul-60,M,M,ivan6@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Ivan Sara,1960
25479,Mr.,Bobby,Sanchez,26-Jul-66,M,M,bobby12@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Bobby Sanchez,1966
25635,Mr.,Warren,Zhao,09-Apr-66,M,M,warren26@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Warren Zhao,1966
12971,Mr.,Carl,Nara,02-Mar-60,M,M,carl16@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Carl Nara,1960
12838,Mr.,Ralph,Beck,11-May-66,M,M,ralph0@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Ralph Beck,1966
12489,Mr.,Wayne,Rai,25-Oct-66,M,M,wayne20@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Wayne Rai,1966
12493,Mr.,Dwayne,Vazquez,23-Jun-65,M,M,dwayne14@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Dwayne Vazquez,1965
12491,Mr.,Alvin,Huang,06-Feb-66,M,M,alvin7@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Alvin Huang,1966
14958,Mr.,Clayton,Liang,06-Oct-66,M,M,clayton15@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Clayton Liang,1966
14812,Mr.,Hunter,Henderson,17-May-66,M,M,hunter1@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Hunter Henderson,1966
14810,Mr.,Russell,Anand,26-Nov-66,M,M,russell25@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Russell Anand,1966
11812,Mr.,Andrew,Rodriguez,22-Sep-67,M,M,andrew27@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Andrew Rodriguez,1967
11841,Mr.,Sean,Nelson,16-Mar-64,M,M,sean41@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Sean Nelson,1964
11692,Mr.,Caleb,Gonzales,19-Jun-64,M,M,caleb14@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Caleb Gonzales,1964
11685,Mr.,Jose,Griffin,07-Feb-65,M,M,jose15@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Jose Griffin,1965
16426,Mr.,Jorge,Ye,11-Jul-66,M,M,jorge11@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Jorge Ye,1966
16286,Mr.,Billy,Torres,24-Nov-66,M,M,billy13@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Billy Torres,1966
21637,Mr.,Richard,Lewis,20-Apr-64,S,M,richard15@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Richard Lewis,1964
21612,Mr.,Spencer,Foster,24-Jun-67,S,M,spencer18@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Spencer Foster,1967
20686,Mr.,Lucas,Nelson,07-Apr-65,S,M,lucas1@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Lucas Nelson,1965
22665,Mr.,Orlando,Diaz,13-Dec-66,S,M,orlando3@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Orlando Diaz,1966
22667,Mr.,Roy,Rana,14-Apr-66,S,M,roy11@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Roy Rana,1966
23191,Mr.,Gilbert,Raji,11-Nov-65,S,M,gilbert41@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Gilbert Raji,1965
23206,Mr.,Jackson,Lal,16-Apr-64,S,M,jackson2@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Jackson Lal,1964
22500,Mr.,Brent,Zhao,13-Aug-66,S,M,brent10@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Brent Zhao,1966
22259,Mr.,Dalton,Mitchell,02-Nov-67,S,M,dalton36@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Dalton Mitchell,1967
22274,Mr.,Adam,Chen,18-Sep-65,S,M,adam22@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Adam Chen,1965
22275,Mr.,Ian,Bailey,19-Feb-65,S,M,ian83@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Ian Bailey,1965
22282,Mr.,Jonathan,Hughes,27-Jan-64,S,M,jonathan11@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Jonathan Hughes,1964
18564,Mr.,John,Moore,07-May-67,S,M,john45@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. John Moore,1967
18598,Mr.,Norimichi,Yonekura,19-Mar-64,S,M,norimichi0@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Norimichi Yonekura,1964
18599,Mr.,Kyle,Simmons,08-Apr-64,S,M,kyle10@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Kyle Simmons,1964
17607,Mr.,Frederick,Gonzalez,15-Apr-65,S,M,frederick15@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Frederick Gonzalez,1965
17608,Mr.,Carlos,Cooper,15-Jul-65,S,M,carlos10@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Carlos Cooper,1965
17609,Mr.,Charles,Davis,05-Jul-65,S,M,charles8@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Charles Davis,1965
18054,Mr.,Jake,Zeng,06-Oct-60,S,M,jake20@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Jake Zeng,1960
20025,Mr.,Bryce,Bell,22-Sep-64,S,M,bryce13@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Bryce Bell,1964
20024,Mr.,Fernando,Miller,10-Nov-64,S,M,fernando6@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Fernando Miller,1964
19125,Mr.,Cameron,Russell,22-Jul-67,S,M,cameron15@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Cameron Russell,1967
19131,Mr.,Mason,Blue,26-Oct-67,S,M,mason13@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Mason Blue,1967
19148,Mr.,Cody,Ramirez,08-Sep-64,S,M,cody7@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Cody Ramirez,1964
19149,Mr.,Sean,Parker,20-Mar-64,S,M,sean30@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Sean Parker,1964
19399,Mr.,Anthony,Brown,10-Oct-60,S,M,anthony13@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Anthony Brown,1960
19397,Mr.,Terry,Shen,27-Aug-60,S,M,terry5@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Terry Shen,1960
19398,Mr.,Dylan,Gonzales,09-Oct-60,S,M,dylan16@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Dylan Gonzales,1960
27448,Mr.,Marc,Romero,02-May-65,S,M,marc13@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Marc Romero,1965
27796,Mr.,Jarrod,Patel,07-Jun-66,S,M,jarrod3@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Jarrod Patel,1966
26854,Mr.,Jonathan,Hayes,13-Jan-66,S,M,jonathan22@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Jonathan Hayes,1966
26550,Mr.,Alex,Morris,28-Oct-77,S,M,alex22@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Alex Morris,1977
29089,Mr.,Noah,Henderson,13-Jan-80,S,M,noah1@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Noah Henderson,1980
28848,Mr.,Justin,Butler,26-Jul-67,S,M,justin11@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Justin Butler,1967
28849,Mr.,Garrett,Murphy,23-Oct-67,S,M,garrett19@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Garrett Murphy,1967
29360,Mr.,Bryant,Rodriguez,09-Sep-68,S,M,bryant18@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Bryant Rodriguez,1968
29366,Mr.,Dominic,Patel,11-Jul-67,S,M,dominic4@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Dominic Patel,1967
29369,Mr.,Arturo,He,24-Sep-67,S,M,arturo20@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Arturo He,1967
29367,Mr.,Randy,Ye,13-Mar-67,S,M,randy11@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Randy Ye,1967
29398,Mr.,Bruce,Suri,20-Jul-65,S,M,bruce0@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Bruce Suri,1965
29131,Mr.,Brandon,Coleman,16-May-64,S,M,brandon3@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Brandon Coleman,1964
29153,Mr.,Pedro,Arun,17-Mar-60,S,M,pedro7@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Pedro Arun,1960
28354,Mr.,Ian,Wilson,22-Jun-65,S,M,ian8@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Ian Wilson,1965
28355,Mr.,Carlos,James,14-Sep-65,S,M,carlos9@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Carlos James,1965
28101,Mr.,Timothy,Bell,13-Sep-77,S,M,timothy15@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Timothy Bell,1977
28668,Mr.,Jeremy,Parker,08-Sep-67,S,M,jeremy18@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Jeremy Parker,1967
28393,Mr.,Ramon,Zheng,07-Jul-66,S,M,ramon17@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Ramon Zheng,1966
28395,Mr.,Shannon,Dominguez,28-Dec-66,S,M,shannon34@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Shannon Dominguez,1966
24321,Mr.,Gabriel,Scott,10-Feb-64,S,M,gabriel43@adventure-works.com,40000,0,Bachelors,Professional,N,Adventure      Works,No,Standard,Low,Undergrad,Mr. Gabriel Scott,1964
24259,Mr.,Gavin,Price,03-Aug-77,S,M,gavin0@adventure-works.com,40000,0,Bachelors,Professional,Y,Adventure      Works,No,Standard,Low,Undergrad,Mr. Gavin Price,1977
